,dateRep,cases,countriesAndTerritories,flag
5832,2020-03-11,28,Peru,0.0
5668,2020-03-11,57,Pakistan,0.0
5754,2020-03-11,91,Palestine,0.0
4836,2020-03-11,4,Moldova,0.0
5810,2020-03-11,6,Paraguay,0.0
6774,2020-03-11,5231,Spain,9.0
5779,2020-03-11,8,Panama,0.0
5115,2020-03-11,1473,Netherlands,5.0
6681,2020-03-11,77517,South_Korea,20.0
6616,2020-03-11,75,Slovenia,0.0
5404,2020-03-11,15,North_Macedonia,0.0
5490,2020-03-11,1143,Norway,5.0
6592,2020-03-11,16,Slovakia,0.0
5580,2020-03-11,108,Oman,0.0
5944,2020-03-11,62,Poland,0.0
4672,2020-03-11,12,Maldives,0.0
5856,2020-03-11,176,Philippines,0.0
1843,2020-03-11,213,Czech_Republic,0.0
557,2020-03-11,31,Azerbaijan,0.0
1304,2020-03-11,762,Canada,0.0
466,2020-03-11,740,Austria,3.0
3481,2020-03-11,45206,Iran,14.0
6455,2020-03-11,6,Serbia,0.0
374,2020-03-11,1166,Australia,1.0
3853,2020-03-11,54099,Italy,17.0
2238,2020-03-11,199,Egypt,0.0
7556,2020-03-11,1915,United_Kingdom,6.0
7172,2020-03-11,1034,Taiwan,0.0
7812,2020-03-11,589,Vietnam,0.0
2149,2020-03-11,83,Ecuador,0.0
1511,2020-03-11,53,Chile,0.0
4402,2020-03-11,7,Lithuania,0.0
3663,2020-03-11,116,Ireland,0.0
657,2020-03-11,788,Bahrain,2.0
4138,2020-03-11,597,Kuwait,0.0
6002,2020-03-11,92,Qatar,0.0
1046,2020-03-11,104,Brazil,0.0
7261,2020-03-11,1265,Thailand,0.0
2600,2020-03-11,7381,France,10.0
6494,2020-03-11,3189,Singapore,11.0
4247,2020-03-11,20,Latvia,0.0
7663,2020-03-11,4581,United_States_of_America,9.0
3764,2020-03-11,222,Israel,0.0
2737,2020-03-11,85,Georgia,0.0
3573,2020-03-11,348,Iraq,0.0
6316,2020-03-11,255,San_Marino,0.0
863,2020-03-11,1107,Belgium,5.0
2366,2020-03-11,34,Estonia,0.0
777,2020-03-11,23,Belarus,0.0
1181,2020-03-11,2,Burkina_Faso,0.0
2826,2020-03-11,6610,Germany,11.0
6091,2020-03-11,98,Romania,0.0
256,2020-03-11,51,Argentina,0.0
2948,2020-03-11,422,Greece,0.0
4271,2020-03-11,192,Lebanon,0.0
3213,2020-03-11,374,Iceland,0.0
3305,2020-03-11,318,India,0.0
7394,2020-03-11,8,Tunisia,0.0
7071,2020-03-11,1944,Switzerland,5.0
4485,2020-03-11,17,Luxembourg,0.0
1709,2020-03-11,86,Croatia,0.0
112,2020-03-11,18,Albania,0.0
4582,2020-03-11,1271,Malaysia,2.0
5970,2020-03-11,164,Portugal,0.0
6407,2020-03-11,59,Saudi_Arabia,0.0
7468,2020-03-11,549,United_Arab_Emirates,0.0
1954,2020-03-11,523,Denmark,2.0
1667,2020-03-11,28,Costa_Rica,0.0
3187,2020-03-11,42,Hungary,0.0
3964,2020-03-11,6268,Japan,19.0
1538,2020-03-11,2520961,China,53.0
3395,2020-03-11,31,Indonesia,0.0
1933,2020-03-11,1,Democratic_Republic_of_the_Congo,0.0
17,2020-03-11,18,Afghanistan,0.0
6979,2020-03-11,1284,Sweden,5.0
1953,2020-03-12,1039,Denmark,3.0
1821,2020-03-12,8,Cyprus,0.0
7414,2020-03-12,1,Turkey,0.0
1139,2020-03-12,12,Brunei_Darussalam,0.0
1794,2020-03-12,3,Cuba,0.0
3763,2020-03-12,304,Israel,0.0
6680,2020-03-12,85386,South_Korea,21.0
1045,2020-03-12,156,Brazil,0.0
7260,2020-03-12,1335,Thailand,0.0
2511,2020-03-12,211,Finland,0.0
2365,2020-03-12,50,Estonia,0.0
1160,2020-03-12,13,Bulgaria,0.0
4270,2020-03-12,253,Lebanon,0.0
4246,2020-03-12,30,Latvia,0.0
6591,2020-03-12,26,Slovakia,0.0
6773,2020-03-12,7371,Spain,10.0
6001,2020-03-12,354,Qatar,1.0
4978,2020-03-12,8,Morocco,0.0
3963,2020-03-12,6887,Japan,20.0
1510,2020-03-12,76,Chile,0.0
1628,2020-03-12,13,Colombia,0.0
2237,2020-03-12,259,Egypt,0.0
7555,2020-03-12,2371,United_Kingdom,7.0
6978,2020-03-12,1746,Sweden,6.0
1666,2020-03-12,50,Costa_Rica,0.0
3943,2020-03-12,2,Jamaica,0.0
5489,2020-03-12,1632,Norway,6.0
1180,2020-03-12,4,Burkina_Faso,0.0
6656,2020-03-12,26,South_Africa,0.0
6454,2020-03-12,24,Serbia,0.0
4835,2020-03-12,8,Moldova,0.0
6180,2020-03-12,114,Russia,0.0
1688,2020-03-12,1,Cote_dIvoire,0.0
1303,2020-03-12,865,Canada,1.0
7393,2020-03-12,15,Tunisia,0.0
3852,2020-03-12,66561,Italy,18.0
4137,2020-03-12,669,Kuwait,0.0
1537,2020-03-12,2601893,China,54.0
1708,2020-03-12,102,Croatia,0.0
6615,2020-03-12,132,Slovenia,0.0
1200,2020-03-12,40,Cambodia,0.0
6865,2020-03-12,37,Sri_Lanka,0.0
5753,2020-03-12,121,Palestine,0.0
3212,2020-03-12,459,Iceland,0.0
4700,2020-03-12,13,Malta,0.0
111,2020-03-12,29,Albania,0.0
5855,2020-03-12,225,Philippines,0.0
556,2020-03-12,44,Azerbaijan,0.0
5969,2020-03-12,223,Portugal,0.0
465,2020-03-12,986,Austria,4.0
3480,2020-03-12,54206,Iran,15.0
373,2020-03-12,1292,Australia,2.0
6493,2020-03-12,3367,Singapore,12.0
5667,2020-03-12,77,Pakistan,0.0
2947,2020-03-12,521,Greece,0.0
7171,2020-03-12,1082,Taiwan,0.0
7811,2020-03-12,628,Vietnam,0.0
3186,2020-03-12,55,Hungary,0.0
281,2020-03-12,6,Armenia,0.0
4401,2020-03-12,10,Lithuania,0.0
6090,2020-03-12,143,Romania,0.0
152,2020-03-12,82,Algeria,0.0
5778,2020-03-12,22,Panama,0.0
3166,2020-03-12,2,Honduras,0.0
4484,2020-03-12,24,Luxembourg,0.0
1024,2020-03-12,5,Bosnia_and_Herzegovina,0.0
7070,2020-03-12,2586,Switzerland,6.0
656,2020-03-12,950,Bahrain,3.0
7662,2020-03-12,5893,United_States_of_America,10.0
3662,2020-03-12,159,Ireland,0.0
4671,2020-03-12,20,Maldives,0.0
2599,2020-03-12,9662,France,11.0
6315,2020-03-12,321,San_Marino,0.0
1842,2020-03-12,307,Czech_Republic,0.0
3304,2020-03-12,391,India,0.0
5943,2020-03-12,93,Poland,0.0
1006,2020-03-12,2,Bolivia,0.0
2736,2020-03-12,109,Georgia,0.0
4751,2020-03-12,29,Mexico,0.0
3394,2020-03-12,65,Indonesia,0.0
6406,2020-03-12,104,Saudi_Arabia,0.0
862,2020-03-12,1421,Belgium,6.0
4381,2020-03-12,4,Liechtenstein,0.0
5114,2020-03-12,1976,Netherlands,6.0
776,2020-03-12,35,Belarus,0.0
2825,2020-03-12,8177,Germany,12.0
4581,2020-03-12,1420,Malaysia,3.0
5831,2020-03-12,45,Peru,0.0
3572,2020-03-12,418,Iraq,0.0
7392,2020-03-13,28,Tunisia,0.0
1952,2020-03-13,1715,Denmark,4.0
6977,2020-03-13,2366,Sweden,7.0
3303,2020-03-13,466,India,0.0
6655,2020-03-13,43,South_Africa,0.0
6492,2020-03-13,3554,Singapore,13.0
7069,2020-03-13,3440,Switzerland,7.0
3211,2020-03-13,576,Iceland,1.0
3185,2020-03-13,71,Hungary,0.0
7413,2020-03-13,3,Turkey,0.0
2598,2020-03-13,12538,France,12.0
6089,2020-03-13,207,Romania,0.0
3661,2020-03-13,229,Ireland,0.0
2702,2020-03-13,1,Gabon,0.0
2510,2020-03-13,366,Finland,1.0
3762,2020-03-13,400,Israel,0.0
2735,2020-03-13,134,Georgia,0.0
6679,2020-03-13,93365,South_Korea,22.0
3571,2020-03-13,492,Iraq,0.0
2824,2020-03-13,10546,Germany,13.0
2364,2020-03-13,77,Estonia,0.0
5113,2020-03-13,2590,Netherlands,7.0
3851,2020-03-13,81674,Italy,19.0
2915,2020-03-13,2,Ghana,0.0
6179,2020-03-13,144,Russia,0.0
2946,2020-03-13,654,Greece,1.0
3479,2020-03-13,64281,Iran,16.0
3942,2020-03-13,8,Jamaica,0.0
2236,2020-03-13,339,Egypt,0.0
5942,2020-03-13,142,Poland,0.0
7373,2020-03-13,1,Trinidad_and_Tobago,0.0
7170,2020-03-13,1131,Taiwan,0.0
3962,2020-03-13,7562,Japan,21.0
3119,2020-03-13,1,Guyana,0.0
6772,2020-03-13,10375,Spain,11.0
4977,2020-03-13,14,Morocco,0.0
4136,2020-03-13,749,Kuwait,0.0
1302,2020-03-13,1003,Canada,2.0
255,2020-03-13,82,Argentina,0.0
1199,2020-03-13,45,Cambodia,0.0
1159,2020-03-13,36,Bulgaria,0.0
5777,2020-03-13,49,Panama,0.0
6431,2020-03-13,14,Senegal,0.0
4245,2020-03-13,46,Latvia,0.0
1138,2020-03-13,37,Brunei_Darussalam,0.0
6295,2020-03-13,1,Saint_Vincent_and_the_Grenadines,0.0
6590,2020-03-13,47,Slovakia,0.0
1044,2020-03-13,233,Brazil,0.0
280,2020-03-13,12,Armenia,0.0
353,2020-03-13,2,Aruba,0.0
4269,2020-03-13,319,Lebanon,0.0
4483,2020-03-13,50,Luxembourg,0.0
7810,2020-03-13,672,Vietnam,0.0
6314,2020-03-13,388,San_Marino,0.0
7448,2020-03-13,4,Ukraine,0.0
6864,2020-03-13,40,Sri_Lanka,0.0
7661,2020-03-13,7556,United_States_of_America,11.0
1005,2020-03-13,5,Bolivia,0.0
4750,2020-03-13,45,Mexico,0.0
986,2020-03-13,2,Bhutan,0.0
861,2020-03-13,1820,Belgium,7.0
372,2020-03-13,1448,Australia,3.0
464,2020-03-13,1347,Austria,5.0
775,2020-03-13,56,Belarus,0.0
4380,2020-03-13,8,Liechtenstein,0.0
555,2020-03-13,57,Azerbaijan,0.0
5666,2020-03-13,98,Pakistan,0.0
1023,2020-03-13,8,Bosnia_and_Herzegovina,0.0
4699,2020-03-13,22,Malta,0.0
655,2020-03-13,1112,Bahrain,4.0
1707,2020-03-13,127,Croatia,0.0
5403,2020-03-13,24,North_Macedonia,0.0
1665,2020-03-13,73,Costa_Rica,0.0
4580,2020-03-13,1578,Malaysia,4.0
110,2020-03-13,52,Albania,0.0
5968,2020-03-13,301,Portugal,0.0
1536,2020-03-13,2682847,China,55.0
4834,2020-03-13,14,Moldova,0.0
1509,2020-03-13,109,Chile,0.0
6405,2020-03-13,166,Saudi_Arabia,0.0
5809,2020-03-13,12,Paraguay,0.0
5830,2020-03-13,67,Peru,0.0
6614,2020-03-13,228,Slovenia,0.0
1802,2020-03-13,1,Curacao,0.0
7467,2020-03-13,634,United_Arab_Emirates,0.0
151,2020-03-13,106,Algeria,0.0
7554,2020-03-13,2961,United_Kingdom,8.0
5854,2020-03-13,277,Philippines,0.0
1841,2020-03-13,423,Czech_Republic,1.0
5488,2020-03-13,2253,Norway,7.0
6453,2020-03-13,48,Serbia,0.0
463,2020-03-14,1851,Austria,6.0
3302,2020-03-14,549,India,0.0
371,2020-03-14,1645,Australia,4.0
5853,2020-03-14,341,Philippines,0.0
5752,2020-03-14,156,Palestine,0.0
7068,2020-03-14,4561,Switzerland,8.0
3165,2020-03-14,5,Honduras,0.0
109,2020-03-14,85,Albania,0.0
7809,2020-03-14,721,Vietnam,0.0
254,2020-03-14,116,Argentina,0.0
7169,2020-03-14,1184,Taiwan,0.0
3210,2020-03-14,693,Iceland,2.0
279,2020-03-14,25,Armenia,0.0
5808,2020-03-14,19,Paraguay,0.0
5776,2020-03-14,85,Panama,0.0
3097,2020-03-14,1,Guinea,0.0
131,2020-03-14,3,Andorra,0.0
150,2020-03-14,132,Algeria,0.0
6088,2020-03-14,296,Romania,0.0
2945,2020-03-14,844,Greece,2.0
3184,2020-03-14,96,Hungary,0.0
6491,2020-03-14,3754,Singapore,14.0
5829,2020-03-14,105,Peru,0.0
1932,2020-03-14,3,Democratic_Republic_of_the_Congo,0.0
7660,2020-03-14,9730,United_States_of_America,12.0
5112,2020-03-14,3394,Netherlands,8.0
6613,2020-03-14,369,Slovenia,1.0
7553,2020-03-14,3668,United_Kingdom,9.0
2235,2020-03-14,432,Egypt,0.0
1508,2020-03-14,152,Chile,0.0
2148,2020-03-14,106,Ecuador,0.0
7372,2020-03-14,3,Trinidad_and_Tobago,0.0
1535,2020-03-14,2763820,China,56.0
1627,2020-03-14,29,Colombia,0.0
5487,2020-03-14,2874,Norway,8.0
1664,2020-03-14,99,Costa_Rica,0.0
5402,2020-03-14,37,North_Macedonia,0.0
6654,2020-03-14,67,South_Africa,0.0
7391,2020-03-14,44,Tunisia,0.0
1706,2020-03-14,158,Croatia,0.0
1793,2020-03-14,7,Cuba,0.0
1820,2020-03-14,22,Cyprus,0.0
1840,2020-03-14,573,Czech_Republic,2.0
1951,2020-03-14,2519,Denmark,5.0
2065,2020-03-14,19,Dominican_Republic,0.0
654,2020-03-14,1322,Bahrain,5.0
6452,2020-03-14,89,Serbia,0.0
5213,2020-03-14,24,New_Zealand,0.0
5665,2020-03-14,119,Pakistan,0.0
6589,2020-03-14,77,Slovakia,0.0
860,2020-03-14,2379,Belgium,8.0
2823,2020-03-14,13608,Germany,14.0
1004,2020-03-14,15,Bolivia,0.0
2734,2020-03-14,164,Georgia,0.0
6313,2020-03-14,461,San_Marino,0.0
1043,2020-03-14,331,Brazil,0.0
6178,2020-03-14,189,Russia,0.0
2597,2020-03-14,16199,France,13.0
5579,2020-03-14,128,Oman,0.0
1137,2020-03-14,74,Brunei_Darussalam,0.0
2467,2020-03-14,1,Ethiopia,0.0
6430,2020-03-14,33,Senegal,0.0
6678,2020-03-14,101451,South_Korea,23.0
1158,2020-03-14,67,Bulgaria,0.0
1301,2020-03-14,1179,Canada,3.0
2363,2020-03-14,156,Estonia,0.0
7259,2020-03-14,1417,Thailand,0.0
4670,2020-03-14,29,Maldives,0.0
6404,2020-03-14,252,Saudi_Arabia,0.0
4698,2020-03-14,34,Malta,0.0
6946,2020-03-14,1,Sudan,0.0
3393,2020-03-14,134,Indonesia,0.0
4833,2020-03-14,22,Moldova,0.0
6771,2020-03-14,14606,Spain,12.0
4400,2020-03-14,16,Lithuania,0.0
3570,2020-03-14,577,Iraq,0.0
3660,2020-03-14,320,Ireland,0.0
4101,2020-03-14,1,Kenya,0.0
6863,2020-03-14,46,Sri_Lanka,0.0
3761,2020-03-14,516,Israel,1.0
4379,2020-03-14,12,Liechtenstein,0.0
4482,2020-03-14,88,Luxembourg,0.0
4135,2020-03-14,849,Kuwait,0.0
4749,2020-03-14,71,Mexico,0.0
6976,2020-03-14,3141,Sweden,8.0
4976,2020-03-14,21,Morocco,0.0
5941,2020-03-14,210,Poland,0.0
5967,2020-03-14,413,Portugal,1.0
4579,2020-03-14,1775,Malaysia,5.0
3941,2020-03-14,16,Jamaica,0.0
3478,2020-03-14,75645,Iran,17.0
3850,2020-03-14,99334,Italy,20.0
6000,2020-03-14,674,Qatar,2.0
3961,2020-03-14,8299,Japan,22.0
4244,2020-03-14,65,Latvia,0.0
4243,2020-03-15,91,Latvia,0.0
7168,2020-03-15,1243,Taiwan,0.0
5940,2020-03-15,314,Poland,1.0
6429,2020-03-15,54,Senegal,0.0
4100,2020-03-15,2,Kenya,0.0
1507,2020-03-15,213,Chile,0.0
6264,2020-03-15,1,Rwanda,0.0
2822,2020-03-15,17403,Germany,15.0
3569,2020-03-15,662,Iraq,0.0
7552,2020-03-15,4808,United_Kingdom,10.0
2733,2020-03-15,194,Georgia,0.0
1534,2020-03-15,2844815,China,57.0
6287,2020-03-15,2,Saint_Lucia,0.0
5486,2020-03-15,3781,Norway,9.0
5111,2020-03-15,4353,Netherlands,9.0
1157,2020-03-15,108,Bulgaria,0.0
1179,2020-03-15,7,Burkina_Faso,0.0
6451,2020-03-15,135,Serbia,0.0
4134,2020-03-15,953,Kuwait,1.0
3477,2020-03-15,88374,Iran,18.0
1626,2020-03-15,63,Colombia,0.0
2914,2020-03-15,4,Ghana,0.0
1300,2020-03-15,1423,Canada,4.0
4932,2020-03-15,2,Mongolia,0.0
1281,2020-03-15,6,Cameroon,0.0
1198,2020-03-15,52,Cambodia,0.0
2944,2020-03-15,1072,Greece,3.0
6612,2020-03-15,550,Slovenia,2.0
4975,2020-03-15,39,Morocco,0.0
1687,2020-03-15,5,Cote_dIvoire,0.0
1663,2020-03-15,126,Costa_Rica,0.0
7390,2020-03-15,60,Tunisia,0.0
6653,2020-03-15,91,South_Africa,0.0
2449,2020-03-15,1,Eswatini,0.0
6975,2020-03-15,4065,Sweden,9.0
6677,2020-03-15,109613,South_Korea,24.0
2064,2020-03-15,30,Dominican_Republic,0.0
3960,2020-03-15,9079,Japan,23.0
7371,2020-03-15,5,Trinidad_and_Tobago,0.0
4669,2020-03-15,38,Maldives,0.0
2147,2020-03-15,134,Ecuador,0.0
2234,2020-03-15,525,Egypt,0.0
3849,2020-03-15,117084,Italy,21.0
2362,2020-03-15,271,Estonia,1.0
7353,2020-03-15,2,Togo,0.0
6177,2020-03-15,248,Russia,0.0
5212,2020-03-15,32,New_Zealand,0.0
6473,2020-03-15,2,Seychelles,0.0
2466,2020-03-15,2,Ethiopia,0.0
5321,2020-03-15,8,Nigeria,0.0
4064,2020-03-15,3,Jordan,0.0
1950,2020-03-15,3346,Denmark,6.0
2701,2020-03-15,2,Gabon,0.0
4832,2020-03-15,42,Moldova,0.0
5999,2020-03-15,1011,Qatar,3.0
4083,2020-03-15,6,Kazakhstan,0.0
1705,2020-03-15,195,Croatia,0.0
6770,2020-03-15,20359,Spain,13.0
1792,2020-03-15,11,Cuba,0.0
7258,2020-03-15,1499,Thailand,0.0
6945,2020-03-15,2,Sudan,0.0
3659,2020-03-15,449,Ireland,1.0
2596,2020-03-15,20698,France,14.0
7466,2020-03-15,719,United_Arab_Emirates,0.0
1839,2020-03-15,787,Czech_Republic,3.0
6958,2020-03-15,1,Suriname,0.0
1931,2020-03-15,5,Democratic_Republic_of_the_Congo,0.0
3760,2020-03-15,694,Israel,2.0
2509,2020-03-15,576,Finland,2.0
4854,2020-03-15,6,Monaco,0.0
1819,2020-03-15,43,Cyprus,0.0
1136,2020-03-15,114,Brunei_Darussalam,0.0
2335,2020-03-15,1,Equatorial_Guinea,0.0
149,2020-03-15,169,Algeria,0.0
4378,2020-03-15,16,Liechtenstein,0.0
108,2020-03-15,123,Albania,0.0
5664,2020-03-15,149,Pakistan,0.0
6862,2020-03-15,57,Sri_Lanka,0.0
5015,2020-03-15,2,Namibia,0.0
743,2020-03-15,6,Bangladesh,0.0
653,2020-03-15,1533,Bahrain,6.0
4697,2020-03-15,52,Malta,0.0
7758,2020-03-15,6,Uruguay,0.0
3209,2020-03-15,831,Iceland,3.0
236,2020-03-15,1,Antigua_and_Barbuda,0.0
554,2020-03-15,76,Azerbaijan,0.0
253,2020-03-15,161,Argentina,0.0
3392,2020-03-15,230,Indonesia,0.0
462,2020-03-15,2506,Austria,7.0
5031,2020-03-15,39,Nepal,0.0
6403,2020-03-15,338,Saudi_Arabia,0.0
5775,2020-03-15,128,Panama,0.0
7791,2020-03-15,10,Venezuela,0.0
278,2020-03-15,45,Armenia,0.0
6490,2020-03-15,3968,Singapore,15.0
4399,2020-03-15,25,Lithuania,0.0
370,2020-03-15,1894,Australia,5.0
5966,2020-03-15,582,Portugal,2.0
7808,2020-03-15,774,Vietnam,0.0
3183,2020-03-15,127,Hungary,0.0
5751,2020-03-15,194,Palestine,0.0
7067,2020-03-15,5920,Switzerland,9.0
6588,2020-03-15,121,Slovakia,0.0
4719,2020-03-15,1,Mauritania,0.0
3096,2020-03-15,2,Guinea,0.0
3301,2020-03-15,639,India,0.0
5852,2020-03-15,452,Philippines,1.0
7659,2020-03-15,12681,United_States_of_America,13.0
1042,2020-03-15,452,Brazil,1.0
4578,2020-03-15,2013,Malaysia,6.0
6087,2020-03-15,409,Romania,1.0
4268,2020-03-15,412,Lebanon,0.0
1003,2020-03-15,25,Bolivia,0.0
3068,2020-03-15,1,Guatemala,0.0
4748,2020-03-15,112,Mexico,0.0
5828,2020-03-15,148,Peru,0.0
6312,2020-03-15,553,San_Marino,0.0
859,2020-03-15,3068,Belgium,9.0
985,2020-03-15,3,Bhutan,0.0
5578,2020-03-15,148,Oman,0.0
16,2020-03-15,28,Afghanistan,0.0
4853,2020-03-16,13,Monaco,0.0
3940,2020-03-16,26,Jamaica,0.0
5774,2020-03-16,171,Panama,0.0
5851,2020-03-16,592,Philippines,2.0
277,2020-03-16,75,Armenia,0.0
4668,2020-03-16,51,Maldives,0.0
1838,2020-03-16,1085,Czech_Republic,4.0
1930,2020-03-16,7,Democratic_Republic_of_the_Congo,0.0
6472,2020-03-16,5,Seychelles,0.0
7465,2020-03-16,805,United_Arab_Emirates,0.0
7352,2020-03-16,3,Togo,0.0
6176,2020-03-16,311,Russia,0.0
7447,2020-03-16,7,Ukraine,0.0
5965,2020-03-16,827,Portugal,3.0
4718,2020-03-16,2,Mauritania,0.0
7370,2020-03-16,9,Trinidad_and_Tobago,0.0
6402,2020-03-16,456,Saudi_Arabia,1.0
107,2020-03-16,165,Albania,0.0
3959,2020-03-16,9893,Japan,24.0
5807,2020-03-16,27,Paraguay,0.0
2063,2020-03-16,41,Dominican_Republic,0.0
130,2020-03-16,8,Andorra,0.0
148,2020-03-16,217,Algeria,0.0
2233,2020-03-16,635,Egypt,1.0
6974,2020-03-16,5097,Sweden,10.0
4696,2020-03-16,73,Malta,0.0
5827,2020-03-16,219,Peru,0.0
6652,2020-03-16,142,South_Africa,0.0
7389,2020-03-16,78,Tunisia,0.0
7412,2020-03-16,21,Turkey,0.0
4063,2020-03-16,18,Jordan,0.0
5320,2020-03-16,10,Nigeria,0.0
15,2020-03-16,44,Afghanistan,0.0
252,2020-03-16,217,Argentina,0.0
4577,2020-03-16,2441,Malaysia,7.0
4481,2020-03-16,165,Luxembourg,0.0
1949,2020-03-16,4221,Denmark,7.0
6428,2020-03-16,80,Senegal,0.0
4398,2020-03-16,39,Lithuania,0.0
5750,2020-03-16,232,Palestine,0.0
1478,2020-03-16,1,Central_African_Republic,0.0
5485,2020-03-16,4858,Norway,10.0
4117,2020-03-16,2,Kosovo,0.0
5663,2020-03-16,180,Pakistan,0.0
6450,2020-03-16,190,Serbia,0.0
4133,2020-03-16,1065,Kuwait,2.0
6587,2020-03-16,182,Slovakia,0.0
858,2020-03-16,3954,Belgium,10.0
1299,2020-03-16,1727,Canada,5.0
4747,2020-03-16,165,Mexico,0.0
1280,2020-03-16,10,Cameroon,0.0
6611,2020-03-16,769,Slovenia,3.0
1197,2020-03-16,64,Cambodia,0.0
4377,2020-03-16,23,Liechtenstein,0.0
1022,2020-03-16,26,Bosnia_and_Herzegovina,0.0
1178,2020-03-16,10,Burkina_Faso,0.0
7658,2020-03-16,16455,United_States_of_America,14.0
6311,2020-03-16,651,San_Marino,0.0
1041,2020-03-16,652,Brazil,2.0
1156,2020-03-16,159,Bulgaria,0.0
4242,2020-03-16,122,Latvia,0.0
4267,2020-03-16,511,Lebanon,0.0
5998,2020-03-16,1412,Qatar,4.0
1135,2020-03-16,164,Brunei_Darussalam,0.0
2334,2020-03-16,2,Equatorial_Guinea,0.0
1818,2020-03-16,73,Cyprus,0.0
6861,2020-03-16,76,Sri_Lanka,0.0
4099,2020-03-16,5,Kenya,0.0
6769,2020-03-16,28112,Spain,14.0
7807,2020-03-16,831,Vietnam,0.0
4082,2020-03-16,15,Kazakhstan,0.0
369,2020-03-16,2192,Australia,6.0
1704,2020-03-16,243,Croatia,0.0
1686,2020-03-16,9,Cote_dIvoire,0.0
5577,2020-03-16,170,Oman,0.0
5401,2020-03-16,50,North_Macedonia,0.0
4831,2020-03-16,65,Moldova,0.0
7790,2020-03-16,25,Venezuela,0.0
461,2020-03-16,3366,Austria,8.0
774,2020-03-16,83,Belarus,0.0
1662,2020-03-16,161,Costa_Rica,0.0
6944,2020-03-16,3,Sudan,0.0
553,2020-03-16,95,Azerbaijan,0.0
1625,2020-03-16,108,Colombia,0.0
7774,2020-03-16,6,Uzbekistan,0.0
1533,2020-03-16,2925835,China,58.0
636,2020-03-16,1,Bahamas,0.0
1506,2020-03-16,288,Chile,0.0
7551,2020-03-16,6199,United_Kingdom,11.0
6263,2020-03-16,6,Rwanda,0.0
7757,2020-03-16,14,Uruguay,0.0
652,2020-03-16,1747,Bahrain,7.0
1646,2020-03-16,1,Congo,0.0
6286,2020-03-16,4,Saint_Lucia,0.0
2146,2020-03-16,171,Ecuador,0.0
2913,2020-03-16,6,Ghana,0.0
7167,2020-03-16,1302,Taiwan,0.0
3848,2020-03-16,141064,Italy,22.0
2732,2020-03-16,224,Georgia,0.0
3208,2020-03-16,1009,Iceland,4.0
3067,2020-03-16,2,Guatemala,0.0
2448,2020-03-16,2,Eswatini,0.0
2700,2020-03-16,3,Gabon,0.0
6676,2020-03-16,117849,South_Korea,25.0
5014,2020-03-16,4,Namibia,0.0
7257,2020-03-16,1613,Thailand,1.0
2361,2020-03-16,442,Estonia,2.0
3118,2020-03-16,5,Guyana,0.0
3182,2020-03-16,166,Hungary,0.0
6086,2020-03-16,548,Romania,2.0
2595,2020-03-16,26121,France,15.0
3391,2020-03-16,347,Indonesia,1.0
2465,2020-03-16,6,Ethiopia,0.0
3147,2020-03-16,2,Holy_See,0.0
6489,2020-03-16,4194,Singapore,16.0
3164,2020-03-16,11,Honduras,0.0
3759,2020-03-16,944,Israel,3.0
2508,2020-03-16,843,Finland,3.0
5939,2020-03-16,439,Poland,2.0
3476,2020-03-16,102312,Iran,19.0
3658,2020-03-16,618,Ireland,2.0
2821,2020-03-16,22241,Germany,16.0
7066,2020-03-16,8120,Switzerland,10.0
4974,2020-03-16,67,Morocco,0.0
3568,2020-03-16,786,Iraq,1.0
5110,2020-03-16,5488,Netherlands,10.0
3300,2020-03-16,732,India,0.0
2943,2020-03-16,1403,Greece,4.0
2820,2020-03-17,28253,Germany,17.0
6586,2020-03-17,266,Slovakia,0.0
6085,2020-03-17,732,Romania,3.0
1817,2020-03-17,113,Cyprus,0.0
857,2020-03-17,5039,Belgium,11.0
6262,2020-03-17,11,Rwanda,0.0
6285,2020-03-17,6,Saint_Lucia,0.0
4081,2020-03-17,26,Kazakhstan,0.0
7550,2020-03-17,7742,United_Kingdom,12.0
957,2020-03-17,1,Benin,0.0
5109,2020-03-17,6901,Netherlands,11.0
984,2020-03-17,4,Bhutan,0.0
3117,2020-03-17,9,Guyana,0.0
6449,2020-03-17,247,Serbia,0.0
4116,2020-03-17,4,Kosovo,0.0
4746,2020-03-17,247,Mexico,0.0
7464,2020-03-17,903,United_Arab_Emirates,0.0
5662,2020-03-17,367,Pakistan,1.0
2507,2020-03-17,1115,Finland,4.0
6610,2020-03-17,1022,Slovenia,4.0
3758,2020-03-17,1204,Israel,4.0
2912,2020-03-17,12,Ghana,0.0
1929,2020-03-17,10,Democratic_Republic_of_the_Congo,0.0
7756,2020-03-17,43,Uruguay,0.0
651,2020-03-17,1968,Bahrain,8.0
2594,2020-03-17,32754,France,16.0
7446,2020-03-17,12,Ukraine,0.0
6860,2020-03-17,105,Sri_Lanka,0.0
5484,2020-03-17,6027,Norway,11.0
1477,2020-03-17,2,Central_African_Republic,0.0
3567,2020-03-17,910,Iraq,2.0
1837,2020-03-17,1429,Czech_Republic,5.0
773,2020-03-17,119,Belarus,0.0
3146,2020-03-17,3,Holy_See,0.0
4852,2020-03-17,22,Monaco,0.0
6768,2020-03-17,37303,Spain,15.0
1002,2020-03-17,36,Bolivia,0.0
4376,2020-03-17,30,Liechtenstein,0.0
1505,2020-03-17,444,Chile,1.0
